order_id,order_date,store_id,sku,product_name,category,qty,unit_price,currency,customer_id,payment_method
O-907942,2026-09-18,S-01,SKU-2,Bread,Bakery,1,3.00,USD,C-0442,cash
O-907943,2026-09-19,S-02,SKU-3,Milk,Dairy,12,2.20,USD,C-0443,card
O-907944,2026-09-20,S-03,SKU-4,Eggs,Dairy,9,0.35,EUR,C-0444,cash
O-907945,2026-09-21,S-01,SKU-5,Coffee,Beverages,6,8.99,GBP,C-0445,card
O-907946,2026-09-22,S-02,SKU-1,Apple,Produce,2,1.50,USD,C-0446,cash
O-907947,2026-09-23,S-03,SKU-2,Bread,Bakery,5,3.00,USD,C-0447,card
O-907948,2026-09-24,S-01,SKU-3,Milk,Dairy,1,2.20,USD,C-0448,cash
O-907949,2026-09-25,S-02,SKU-4,Eggs,Dairy,4,0.35,EUR,C-0449,card
O-907950,2026-09-26,S-03,SKU-5,Coffee,Beverages,7,8.99,GBP,C-0450,cash
O-907951,2026-09-27,S-01,SKU-1,Apple,Produce,12,1.50,USD,C-0451,card
O-907952,2026-09-28,S-02,SKU-2,Bread,Bakery,10,3.00,USD,C-0452,cash
O-907953,2026-09-01,S-03,SKU-3,Milk,Dairy,7,2.20,USD,C-0453,card
O-907954,2026-09-02,S-01,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0454,cash
O-907955,2026-09-03,S-02,SKU-5,Coffee,Beverages,6,8.99,GBP,C-0455,card
O-907956,2026-09-04,S-03,SKU-1,Apple,Produce,12,1.50,USD,C-0456,cash
O-907957,2026-09-05,S-01,SKU-2,Bread,Bakery,7,3.00,USD,C-0457,card
O-907958,2026-09-06,S-02,SKU-3,Milk,Dairy,7,2.20,USD,C-0458,cash
O-907959,2026-09-07,S-03,SKU-4,Eggs,Dairy,7,0.35,EUR,C-0459,card
O-907960,2026-09-08,S-01,SKU-5,Coffee,Beverages,7,8.99,XYZ,C-0460,cash
O-907961,2026-09-09,S-02,SKU-1,Apple,Produce,9,1.50,USD,C-0461,card
O-907962,2026-09-10,S-03,SKU-2,Bread,Bakery,4,3.00,USD,C-0462,cash
O-907963,2026-09-11,S-01,SKU-3,Milk,Dairy,11,2.20,USD,C-0463,card
O-907964,2026-09-12,S-02,SKU-4,Eggs,Dairy,3,0.35,EUR,C-0464,cash
O-907965,2026-09-13,S-03,SKU-5,Coffee,Beverages,8,8.99,GBP,C-0465,card
O-907966,2026-09-14,S-01,SKU-1,Apple,Produce,3,1.50,USD,C-0466,cash
O-907967,2026-09-15,S-02,SKU-2,Bread,Bakery,4,3.00,USD,C-0467,card
O-907968,2026-09-16,S-03,SKU-3,Milk,Dairy,9,2.20,USD,C-0468,cash
O-907969,2026-09-17,S-01,SKU-4,Eggs,Dairy,7,0.35,EUR,C-0469,card
O-907970,2026-09-18,S-02,SKU-5,Coffee,Beverages,6,8.99,GBP,C-0470,cash
O-907971,2026-09-19,S-03,SKU-1,Apple,Produce,7,1.50,USD,C-0471,card
O-907972,2026-09-20,S-01,SKU-2,Bread,Bakery,3,3.00,USD,C-0472,cash
O-907973,2026-09-21,S-02,SKU-3,Milk,Dairy,5,2.20,USD,C-0473,card
O-907974,2026-09-22,S-03,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0474,cash
O-907975,2026-09-23,S-01,SKU-5,Coffee,Beverages,3,8.99,GBP,C-0475,card
O-907976,2026-09-24,S-02,SKU-1,Apple,Produce,3,1.50,USD,C-0476,cash
O-907977,2026-09-25,S-03,SKU-2,Bread,Bakery,1,3.00,USD,C-0477,card
O-907978,2026-09-26,S-01,SKU-3,Milk,Dairy,2,2.20,USD,C-0478,cash
O-907979,2026-09-27,S-02,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0479,card
O-907980,2026-09-28,S-03,SKU-5,Coffee,Beverages,1,8.99,GBP,C-0480,bitcoin
O-907981,2026-09-01,S-01,SKU-1,Apple,Produce,3,1.50,USD,C-0481,card
O-907982,2026-09-02,S-02,SKU-2,Bread,Bakery,12,3.00,USD,C-0482,cash
O-907983,2026-09-03,S-03,SKU-3,Milk,Dairy,8,2.20,USD,C-0483,card
O-907984,2026-09-04,S-01,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0484,cash
O-907985,2026-09-05,S-02,SKU-5,Coffee,Beverages,7,8.99,GBP,C-0485,card
O-907986,2026-09-06,S-03,SKU-1,Apple,Produce,3,1.50,USD,C-0486,cash
O-907987,2026-09-07,S-01,SKU-2,Bread,Bakery,2,3.00,USD,C-0487,card
O-907988,2026-09-08,S-02,SKU-3,Milk,Dairy,3,2.20,USD,C-0488,cash
O-907989,2026-09-09,S-03,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0489,card
O-907990,2026-09-10,S-01,SKU-5,Coffee,Beverages,7,8.99,GBP,C-0490,cash
O-907991,2026-09-11,S-02,SKU-1,Apple,Produce,8,1.50,USD,C-0491,card
O-907992,2026-09-12,S-03,SKU-2,Bread,Bakery,12,3.00,USD,C-0492,cash
O-907993,2026-09-13,S-01,SKU-3,Milk,Dairy,10,2.20,USD,C-0493,card
O-907994,2026-09-14,S-02,SKU-4,Eggs,Dairy,7,0.35,EUR,C-0494,cash
O-907995,2026-09-15,S-03,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0495,card
O-907996,2026-09-16,S-01,SKU-1,Apple,Produce,3,1.50,USD,C-0496,cash
O-907997,2026-09-17,S-02,SKU-2,Bread,Bakery,8,3.00,USD,C-0497,card
O-907998,2026-09-18,S-03,SKU-3,Milk,Dairy,9,2.20,USD,C-0498,cash
O-907999,2026-09-19,S-01,SKU-4,Eggs,Dairy,7,0.35,EUR,C-0499,card
O-908000,2026-09-20,S-02,SKU-5,Coffee,Beverages,0,8.99,GBP,C-0500,cash
O-908001,2026-09-21,S-03,SKU-1,Apple,Produce,8,1.50,USD,C-0001,card
O-908002,2026-09-22,S-01,SKU-2,Bread,Bakery,7,3.00,USD,C-0002,cash
O-908003,2026-09-23,S-02,SKU-3,Milk,Dairy,6,2.20,USD,C-0003,card
O-908004,2026-09-24,S-03,SKU-4,Eggs,Dairy,4,0.35,EUR,C-0004,cash
O-908005,2026-09-25,S-01,SKU-5,Coffee,Beverages,3,8.99,GBP,C-0005,card
O-908006,2026-09-26,S-02,SKU-1,Apple,Produce,7,1.50,USD,C-0006,cash
O-908007,2026-09-27,S-03,SKU-2,Bread,Bakery,10,3.00,USD,C-0007,card
O-908008,2026-09-28,S-01,SKU-3,Milk,Dairy,1,2.20,USD,C-0008,cash
O-908009,2026-09-01,S-02,SKU-4,Eggs,Dairy,10,0.35,EUR,C-0009,card
O-908010,2026-09-02,S-03,SKU-5,Coffee,Beverages,8,8.99,GBP,C-0010,cash
O-908011,2026-09-03,S-01,SKU-1,Apple,Produce,12,1.50,USD,C-0011,card
O-908012,2026-09-04,S-02,SKU-2,Bread,Bakery,4,3.00,USD,C-0012,cash
O-908013,2026-09-05,S-03,SKU-3,Milk,Dairy,12,2.20,USD,C-0013,card
O-908014,2026-09-06,S-01,SKU-4,Eggs,Dairy,9,0.35,EUR,C-0014,cash
O-908015,2026-09-07,S-02,SKU-5,Coffee,Beverages,5,8.99,GBP,C-0015,card
O-908016,2026-09-08,S-03,SKU-1,Apple,Produce,7,1.50,USD,C-0016,cash
O-908017,2026-09-09,S-01,SKU-2,Bread,Bakery,9,3.00,USD,C-0017,card
O-908018,2026-09-10,S-02,SKU-3,Milk,Dairy,10,2.20,USD,C-0018,cash
O-908019,2026-09-11,S-03,SKU-4,Eggs,Dairy,6,0.35,EUR,C-0019,card
O-908020,bad-date,S-01,SKU-5,Coffee,Beverages,1,8.99,GBP,C-0020,cash
O-908021,2026-09-13,S-02,SKU-1,Apple,Produce,1,1.50,USD,C-0021,card
O-908022,2026-09-14,S-03,SKU-2,Bread,Bakery,10,3.00,USD,C-0022,cash
O-908023,2026-09-15,S-01,SKU-3,Milk,Dairy,8,2.20,USD,C-0023,card
O-908024,2026-09-16,S-02,SKU-4,Eggs,Dairy,12,0.35,EUR,C-0024,cash
O-908025,2026-09-17,S-03,SKU-5,Coffee,Beverages,6,8.99,GBP,C-0025,card
O-908026,2026-09-18,S-01,SKU-1,Apple,Produce,2,1.50,USD,C-0026,cash
O-908027,2026-09-19,S-02,SKU-2,Bread,Bakery,10,3.00,USD,C-0027,card
O-908028,2026-09-20,S-03,SKU-3,Milk,Dairy,8,2.20,USD,C-0028,cash
O-908029,2026-09-21,S-01,SKU-4,Eggs,Dairy,12,0.35,EUR,C-0029,card
O-908030,2026-09-22,S-02,SKU-5,Coffee,Beverages,2,8.99,GBP,C-0030,cash
O-908031,2026-09-23,S-03,SKU-1,Apple,Produce,3,1.50,USD,C-0031,card
O-908032,2026-09-24,S-01,SKU-2,Bread,Bakery,12,3.00,USD,C-0032,cash
O-908033,2026-09-25,S-02,SKU-3,Milk,Dairy,12,2.20,USD,C-0033,card
O-908034,2026-09-26,S-03,SKU-4,Eggs,Dairy,9,0.35,EUR,C-0034,cash
O-908035,2026-09-27,S-01,SKU-5,Coffee,Beverages,5,8.99,GBP,C-0035,card
O-908036,2026-09-28,S-02,SKU-1,Apple,Produce,8,1.50,USD,C-0036,cash
O-908037,2026-09-01,S-03,SKU-2,Bread,Bakery,9,3.00,USD,C-0037,card
O-908038,2026-09-02,S-01,SKU-3,Milk,Dairy,2,2.20,USD,C-0038,cash
O-908039,2026-09-03,S-02,SKU-4,Eggs,Dairy,9,0.35,EUR,C-0039,card
O-908040,2026-09-04,S-03,SKU-5,Coffee,Beverages,-3,8.99,GBP,C-0040,cash
O-908041,2026-09-05,S-01,SKU-1,Apple,Produce,2,1.50,USD,C-0041,card
O-908042,2026-09-06,S-02,SKU-2,Bread,Bakery,4,3.00,USD,C-0042,cash
O-908043,2026-09-07,S-03,SKU-3,Milk,Dairy,8,2.20,USD,C-0043,card
O-908044,2026-09-08,S-01,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0044,cash
O-908045,2026-09-09,S-02,SKU-5,Coffee,Beverages,12,8.99,GBP,C-0045,card
O-908046,2026-09-10,S-03,SKU-1,Apple,Produce,11,1.50,USD,C-0046,cash
O-908047,2026-09-11,S-01,SKU-2,Bread,Bakery,11,3.00,USD,C-0047,card
O-908048,2026-09-12,S-02,SKU-3,Milk,Dairy,2,2.20,USD,C-0048,cash
O-908049,2026-09-13,S-03,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0049,card
O-908050,2026-09-14,S-01,SKU-5,Coffee,Beverages,11,8.99,GBP,C-0050,cash
O-908051,2026-09-15,S-02,SKU-1,Apple,Produce,9,1.50,USD,C-0051,card
O-908052,2026-09-16,S-03,SKU-2,Bread,Bakery,10,3.00,USD,C-0052,cash
O-908053,2026-09-17,S-01,SKU-3,Milk,Dairy,5,2.20,USD,C-0053,card
O-908054,2026-09-18,S-02,SKU-4,Eggs,Dairy,10,0.35,EUR,C-0054,cash
O-908055,2026-09-19,S-03,SKU-5,Coffee,Beverages,1,8.99,GBP,C-0055,card
O-908056,2026-09-20,S-01,SKU-1,Apple,Produce,6,1.50,USD,C-0056,cash
O-908057,2026-09-21,S-02,SKU-2,Bread,Bakery,9,3.00,USD,C-0057,card
O-908058,2026-09-22,S-03,SKU-3,Milk,Dairy,1,2.20,USD,C-0058,cash
O-908059,2026-09-23,S-01,SKU-4,Eggs,Dairy,8,0.35,EUR,C-0059,card
O-908060,2026-09-24,S-02,SKU-999,Coffee,Beverages,8,8.99,GBP,C-0060,cash
O-908061,2026-09-25,S-03,SKU-1,Apple,Produce,9,1.50,USD,C-0061,card
O-908062,2026-09-26,S-01,SKU-2,Bread,Bakery,8,3.00,USD,C-0062,cash
O-908063,2026-09-27,S-02,SKU-3,Milk,Dairy,10,2.20,USD,C-0063,card
O-908064,2026-09-28,S-03,SKU-4,Eggs,Dairy,12,0.35,EUR,C-0064,cash
O-908065,2026-09-01,S-01,SKU-5,Coffee,Beverages,6,8.99,GBP,C-0065,card
O-908066,2026-09-02,S-02,SKU-1,Apple,Produce,7,1.50,USD,C-0066,cash
O-908067,2026-09-03,S-03,SKU-2,Bread,Bakery,6,3.00,USD,C-0067,card
O-908068,2026-09-04,S-01,SKU-3,Milk,Dairy,5,2.20,USD,C-0068,cash
O-908069,2026-09-05,S-02,SKU-4,Eggs,Dairy,5,0.35,EUR,C-0069,card
O-908070,2026-09-06,S-03,SKU-5,Coffee,Beverages,3,8.99,GBP,C-0070,cash
O-908071,2026-09-07,S-01,SKU-1,Apple,Produce,1,1.50,USD,C-0071,card
O-908072,2026-09-08,S-02,SKU-2,Bread,Bakery,12,3.00,USD,C-0072,cash
O-908073,2026-09-09,S-03,SKU-3,Milk,Dairy,10,2.20,USD,C-0073,card
O-908074,2026-09-10,S-01,SKU-4,Eggs,Dairy,12,0.35,EUR,C-0074,cash
O-908075,2026-09-11,S-02,SKU-5,Coffee,Beverages,5,8.99,GBP,C-0075,card
O-908076,2026-09-12,S-03,SKU-1,Apple,Produce,12,1.50,USD,C-0076,cash
O-908077,2026-09-13,S-01,SKU-2,Bread,Bakery,10,3.00,USD,C-0077,card
O-908078,2026-09-14,S-02,SKU-3,Milk,Dairy,5,2.20,USD,C-0078,cash
O-908079,2026-09-15,S-03,SKU-4,Eggs,Dairy,1,0.35,EUR,C-0079,card
O-908080,2026-09-16,S-01,SKU-5,Coffee,Beverages,11,,GBP,C-0080,cash
O-908081,2026-09-17,S-02,SKU-1,Apple,Produce,8,1.50,USD,C-0081,card
O-908082,2026-09-18,S-03,SKU-2,Bread,Bakery,10,3.00,USD,C-0082,cash
O-908083,2026-09-19,S-01,SKU-3,Milk,Dairy,3,2.20,USD,C-0083,card
O-908084,2026-09-20,S-02,SKU-4,Eggs,Dairy,10,0.35,EUR,C-0084,cash
O-908085,2026-09-21,S-03,SKU-5,Coffee,Beverages,1,8.99,GBP,C-0085,card
O-908086,2026-09-22,S-01,SKU-1,Apple,Produce,11,1.50,USD,C-0086,cash
O-908087,2026-09-23,S-02,SKU-2,Bread,Bakery,5,3.00,USD,C-0087,card
O-908088,2026-09-24,S-03,SKU-3,Milk,Dairy,12,2.20,USD,C-0088,cash
O-908089,2026-09-25,S-01,SKU-4,Eggs,Dairy,10,0.35,EUR,C-0089,card
O-908090,2026-09-26,S-02,SKU-5,Coffee,Beverages,1,8.99,GBP,C-0090,cash
O-908091,2026-09-27,S-03,SKU-1,Apple,Produce,5,1.50,USD,C-0091,card
O-908092,2026-09-28,S-01,SKU-2,Bread,Bakery,8,3.00,USD,C-0092,cash
O-908093,2026-09-01,S-02,SKU-3,Milk,Dairy,2,2.20,USD,C-0093,card
O-908094,2026-09-02,S-03,SKU-4,Eggs,Dairy,3,0.35,EUR,C-0094,cash
O-908095,2026-09-03,S-01,SKU-5,Coffee,Beverages,9,8.99,GBP,C-0095,card
O-908096,2026-09-04,S-02,SKU-1,Apple,Produce,2,1.50,USD,C-0096,cash
O-908097,2026-09-05,S-03,SKU-2,Bread,Bakery,5,3.00,USD,C-0097,card
O-908098,2026-09-06,S-01,SKU-3,Milk,Dairy,5,2.20,USD,C-0098,cash
O-908099,2026-09-07,S-02,SKU-4,Eggs,Dairy,3,0.35,EUR,C-0099,card
,2026-09-08,S-03,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0100,cash
O-908101,2026-09-09,S-01,SKU-1,Apple,Produce,5,1.50,USD,C-0101,card
O-908102,2026-09-10,S-02,SKU-2,Bread,Bakery,5,3.00,USD,C-0102,cash
O-908103,2026-09-11,S-03,SKU-3,Milk,Dairy,5,2.20,USD,C-0103,card
O-908104,2026-09-12,S-01,SKU-4,Eggs,Dairy,1,0.35,EUR,C-0104,cash
O-908105,2026-09-13,S-02,SKU-5,Coffee,Beverages,12,8.99,GBP,C-0105,card
O-908106,2026-09-14,S-03,SKU-1,Apple,Produce,2,1.50,USD,C-0106,cash
O-908107,2026-09-15,S-01,SKU-2,Bread,Bakery,10,3.00,USD,C-0107,card
O-908108,2026-09-16,S-02,SKU-3,Milk,Dairy,3,2.20,USD,C-0108,cash
O-908109,2026-09-17,S-03,SKU-4,Eggs,Dairy,10,0.35,EUR,C-0109,card
O-908110,2026-09-18,S-01,SKU-5,Coffee,Beverages,12,8.99,GBP,C-0110,cash
O-908111,2026-09-19,S-02,SKU-1,Apple,Produce,3,1.50,USD,C-0111,card
O-908112,2026-09-20,S-03,SKU-2,Bread,Bakery,11,3.00,USD,C-0112,cash
O-908113,2026-09-21,S-01,SKU-3,Milk,Dairy,8,2.20,USD,C-0113,card
O-908114,2026-09-22,S-02,SKU-4,Eggs,Dairy,6,0.35,EUR,C-0114,cash
O-908115,2026-09-23,S-03,SKU-5,Coffee,Beverages,3,8.99,GBP,C-0115,card
O-908116,2026-09-24,S-01,SKU-1,Apple,Produce,5,1.50,USD,C-0116,cash
O-908117,2026-09-25,S-02,SKU-2,Bread,Bakery,12,3.00,USD,C-0117,card
O-908118,2026-09-26,S-03,SKU-3,Milk,Dairy,4,2.20,USD,C-0118,cash
O-908119,2026-09-27,S-01,SKU-4,Eggs,Dairy,8,0.35,EUR,C-0119,card
O-908120,2026-09-28,S-02,SKU-5,Coffee,Beverages,3,8.99,XYZ,C-0120,cash
O-908121,2026-09-01,S-03,SKU-1,Apple,Produce,9,1.50,USD,C-0121,card
O-908122,2026-09-02,S-01,SKU-2,Bread,Bakery,1,3.00,USD,C-0122,cash
O-908123,2026-09-03,S-02,SKU-3,Milk,Dairy,6,2.20,USD,C-0123,card
O-908124,2026-09-04,S-03,SKU-4,Eggs,Dairy,2,0.35,EUR,C-0124,cash
O-908125,2026-09-05,S-01,SKU-5,Coffee,Beverages,3,8.99,GBP,C-0125,card
O-908126,2026-09-06,S-02,SKU-1,Apple,Produce,10,1.50,USD,C-0126,cash
O-908127,2026-09-07,S-03,SKU-2,Bread,Bakery,3,3.00,USD,C-0127,card
O-908128,2026-09-08,S-01,SKU-3,Milk,Dairy,8,2.20,USD,C-0128,cash
O-908129,2026-09-09,S-02,SKU-4,Eggs,Dairy,7,0.35,EUR,C-0129,card
O-908130,2026-09-10,S-03,SKU-5,Coffee,Beverages,7,8.99,GBP,C-0130,cash
O-908131,2026-09-11,S-01,SKU-1,Apple,Produce,4,1.50,USD,C-0131,card
O-908132,2026-09-12,S-02,SKU-2,Bread,Bakery,11,3.00,USD,C-0132,cash
O-908133,2026-09-13,S-03,SKU-3,Milk,Dairy,8,2.20,USD,C-0133,card
O-908134,2026-09-14,S-01,SKU-4,Eggs,Dairy,12,0.35,EUR,C-0134,cash
O-908135,2026-09-15,S-02,SKU-5,Coffee,Beverages,11,8.99,GBP,C-0135,card
O-908136,2026-09-16,S-03,SKU-1,Apple,Produce,3,1.50,USD,C-0136,cash
O-908137,2026-09-17,S-01,SKU-2,Bread,Bakery,4,3.00,USD,C-0137,card
O-908138,2026-09-18,S-02,SKU-3,Milk,Dairy,10,2.20,USD,C-0138,cash
O-908139,2026-09-19,S-03,SKU-4,Eggs,Dairy,12,0.35,EUR,C-0139,card
O-908140,2026-09-20,S-01,SKU-5,Coffee,Beverages,6,8.99,GBP,C-0140,bitcoin
O-908141,2026-09-21,S-02,SKU-1,Apple,Produce,1,1.50,USD,C-0141,card
O-908142,2026-09-22,S-03,SKU-2,Bread,Bakery,11,3.00,USD,C-0142,cash
O-908143,2026-09-23,S-01,SKU-3,Milk,Dairy,5,2.20,USD,C-0143,card
O-908144,2026-09-24,S-02,SKU-4,Eggs,Dairy,2,0.35,EUR,C-0144,cash
O-908145,2026-09-25,S-03,SKU-5,Coffee,Beverages,1,8.99,GBP,C-0145,card
O-908146,2026-09-26,S-01,SKU-1,Apple,Produce,3,1.50,USD,C-0146,cash
O-908147,2026-09-27,S-02,SKU-2,Bread,Bakery,8,3.00,USD,C-0147,card
O-908148,2026-09-28,S-03,SKU-3,Milk,Dairy,7,2.20,USD,C-0148,cash
O-908149,2026-09-01,S-01,SKU-4,Eggs,Dairy,8,0.35,EUR,C-0149,card
O-908150,2026-09-02,S-02,SKU-5,Coffee,Beverages,5,8.99,GBP,C-0150,cash
O-908151,2026-09-03,S-03,SKU-1,Apple,Produce,8,1.50,USD,C-0151,card
O-908152,2026-09-04,S-01,SKU-2,Bread,Bakery,12,3.00,USD,C-0152,cash
O-908153,2026-09-05,S-02,SKU-3,Milk,Dairy,9,2.20,USD,C-0153,card
O-908154,2026-09-06,S-03,SKU-4,Eggs,Dairy,4,0.35,EUR,C-0154,cash
O-908155,2026-09-07,S-01,SKU-5,Coffee,Beverages,7,8.99,GBP,C-0155,card
O-908156,2026-09-08,S-02,SKU-1,Apple,Produce,11,1.50,USD,C-0156,cash
O-908157,2026-09-09,S-03,SKU-2,Bread,Bakery,12,3.00,USD,C-0157,card
O-908158,2026-09-10,S-01,SKU-3,Milk,Dairy,7,2.20,USD,C-0158,cash
O-908159,2026-09-11,S-02,SKU-4,Eggs,Dairy,8,0.35,EUR,C-0159,card
O-908160,2026-09-12,S-03,SKU-5,Coffee,Beverages,0,8.99,GBP,C-0160,cash
O-908161,2026-09-13,S-01,SKU-1,Apple,Produce,3,1.50,USD,C-0161,card
O-908162,2026-09-14,S-02,SKU-2,Bread,Bakery,9,3.00,USD,C-0162,cash
O-908163,2026-09-15,S-03,SKU-3,Milk,Dairy,7,2.20,USD,C-0163,card
O-908164,2026-09-16,S-01,SKU-4,Eggs,Dairy,1,0.35,EUR,C-0164,cash
O-908165,2026-09-17,S-02,SKU-5,Coffee,Beverages,5,8.99,GBP,C-0165,card
O-908166,2026-09-18,S-03,SKU-1,Apple,Produce,8,1.50,USD,C-0166,cash
O-908167,2026-09-19,S-01,SKU-2,Bread,Bakery,7,3.00,USD,C-0167,card
O-908168,2026-09-20,S-02,SKU-3,Milk,Dairy,11,2.20,USD,C-0168,cash
O-908169,2026-09-21,S-03,SKU-4,Eggs,Dairy,6,0.35,EUR,C-0169,card
O-908170,2026-09-22,S-01,SKU-5,Coffee,Beverages,9,8.99,GBP,C-0170,cash
O-908171,2026-09-23,S-02,SKU-1,Apple,Produce,11,1.50,USD,C-0171,card
O-908172,2026-09-24,S-03,SKU-2,Bread,Bakery,1,3.00,USD,C-0172,cash
O-908173,2026-09-25,S-01,SKU-3,Milk,Dairy,2,2.20,USD,C-0173,card
O-908174,2026-09-26,S-02,SKU-4,Eggs,Dairy,9,0.35,EUR,C-0174,cash
O-908175,2026-09-27,S-03,SKU-5,Coffee,Beverages,11,8.99,GBP,C-0175,card
O-908176,2026-09-28,S-01,SKU-1,Apple,Produce,6,1.50,USD,C-0176,cash
O-908177,2026-09-01,S-02,SKU-2,Bread,Bakery,7,3.00,USD,C-0177,card
O-908178,2026-09-02,S-03,SKU-3,Milk,Dairy,10,2.20,USD,C-0178,cash
O-908179,2026-09-03,S-01,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0179,card
O-908180,bad-date,S-02,SKU-5,Coffee,Beverages,5,8.99,GBP,C-0180,cash
O-908181,2026-09-05,S-03,SKU-1,Apple,Produce,6,1.50,USD,C-0181,card
O-908182,2026-09-06,S-01,SKU-2,Bread,Bakery,5,3.00,USD,C-0182,cash
O-908183,2026-09-07,S-02,SKU-3,Milk,Dairy,5,2.20,USD,C-0183,card
O-908184,2026-09-08,S-03,SKU-4,Eggs,Dairy,2,0.35,EUR,C-0184,cash
O-908185,2026-09-09,S-01,SKU-5,Coffee,Beverages,5,8.99,GBP,C-0185,card
O-908186,2026-09-10,S-02,SKU-1,Apple,Produce,11,1.50,USD,C-0186,cash
O-908187,2026-09-11,S-03,SKU-2,Bread,Bakery,10,3.00,USD,C-0187,card
O-908188,2026-09-12,S-01,SKU-3,Milk,Dairy,7,2.20,USD,C-0188,cash
O-908189,2026-09-13,S-02,SKU-4,Eggs,Dairy,8,0.35,EUR,C-0189,card
O-908190,2026-09-14,S-03,SKU-5,Coffee,Beverages,11,8.99,GBP,C-0190,cash
O-908191,2026-09-15,S-01,SKU-1,Apple,Produce,12,1.50,USD,C-0191,card
O-908192,2026-09-16,S-02,SKU-2,Bread,Bakery,4,3.00,USD,C-0192,cash
O-908193,2026-09-17,S-03,SKU-3,Milk,Dairy,12,2.20,USD,C-0193,card
O-908194,2026-09-18,S-01,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0194,cash
O-908195,2026-09-19,S-02,SKU-5,Coffee,Beverages,10,8.99,GBP,C-0195,card
O-908196,2026-09-20,S-03,SKU-1,Apple,Produce,4,1.50,USD,C-0196,cash
O-908197,2026-09-21,S-01,SKU-2,Bread,Bakery,9,3.00,USD,C-0197,card
O-908198,2026-09-22,S-02,SKU-3,Milk,Dairy,6,2.20,USD,C-0198,cash
O-908199,2026-09-23,S-03,SKU-4,Eggs,Dairy,11,0.35,EUR,C-0199,card
O-908200,2026-09-24,S-01,SKU-5,Coffee,Beverages,-3,8.99,GBP,C-0200,cash
O-908201,2026-09-25,S-02,SKU-1,Apple,Produce,3,1.50,USD,C-0201,card
O-908202,2026-09-26,S-03,SKU-2,Bread,Bakery,6,3.00,USD,C-0202,cash
O-908203,2026-09-27,S-01,SKU-3,Milk,Dairy,9,2.20,USD,C-0203,card
O-908204,2026-09-28,S-02,SKU-4,Eggs,Dairy,1,0.35,EUR,C-0204,cash
O-908205,2026-09-01,S-03,SKU-5,Coffee,Beverages,11,8.99,GBP,C-0205,card
O-908206,2026-09-02,S-01,SKU-1,Apple,Produce,1,1.50,USD,C-0206,cash
O-908207,2026-09-03,S-02,SKU-2,Bread,Bakery,2,3.00,USD,C-0207,card
O-908208,2026-09-04,S-03,SKU-3,Milk,Dairy,1,2.20,USD,C-0208,cash
O-908209,2026-09-05,S-01,SKU-4,Eggs,Dairy,7,0.35,EUR,C-0209,card
O-908210,2026-09-06,S-02,SKU-5,Coffee,Beverages,2,8.99,GBP,C-0210,cash
O-908211,2026-09-07,S-03,SKU-1,Apple,Produce,9,1.50,USD,C-0211,card
O-908212,2026-09-08,S-01,SKU-2,Bread,Bakery,2,3.00,USD,C-0212,cash
O-908213,2026-09-09,S-02,SKU-3,Milk,Dairy,11,2.20,USD,C-0213,card
O-908214,2026-09-10,S-03,SKU-4,Eggs,Dairy,8,0.35,EUR,C-0214,cash
O-908215,2026-09-11,S-01,SKU-5,Coffee,Beverages,6,8.99,GBP,C-0215,card
O-908216,2026-09-12,S-02,SKU-1,Apple,Produce,4,1.50,USD,C-0216,cash
O-908217,2026-09-13,S-03,SKU-2,Bread,Bakery,12,3.00,USD,C-0217,card
O-908218,2026-09-14,S-01,SKU-3,Milk,Dairy,5,2.20,USD,C-0218,cash
O-908219,2026-09-15,S-02,SKU-4,Eggs,Dairy,5,0.35,EUR,C-0219,card
O-908220,2026-09-16,S-03,SKU-999,Coffee,Beverages,4,8.99,GBP,C-0220,cash
O-908221,2026-09-17,S-01,SKU-1,Apple,Produce,1,1.50,USD,C-0221,card
O-908222,2026-09-18,S-02,SKU-2,Bread,Bakery,1,3.00,USD,C-0222,cash
O-908223,2026-09-19,S-03,SKU-3,Milk,Dairy,10,2.20,USD,C-0223,card
O-908224,2026-09-20,S-01,SKU-4,Eggs,Dairy,2,0.35,EUR,C-0224,cash
O-908225,2026-09-21,S-02,SKU-5,Coffee,Beverages,1,8.99,GBP,C-0225,card
O-908226,2026-09-22,S-03,SKU-1,Apple,Produce,10,1.50,USD,C-0226,cash
O-908227,2026-09-23,S-01,SKU-2,Bread,Bakery,11,3.00,USD,C-0227,card
O-908228,2026-09-24,S-02,SKU-3,Milk,Dairy,4,2.20,USD,C-0228,cash
O-908229,2026-09-25,S-03,SKU-4,Eggs,Dairy,10,0.35,EUR,C-0229,card
O-908230,2026-09-26,S-01,SKU-5,Coffee,Beverages,11,8.99,GBP,C-0230,cash
O-908231,2026-09-27,S-02,SKU-1,Apple,Produce,2,1.50,USD,C-0231,card
